我靠玩绝地混末世,糊涂大哥 著,连载中,10.0万,1.3万,301,1.3万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
末世重生：异星降临,眼神很差的胡德酱 著,连载中,21.3万,4.1万,474,4.1万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
末世我有王者荣耀系统,十八岁 著,连载中,32.1万,65.1万,8692,65.1万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
系统，我真的想努力了,一世清池 著,连载中,29.0万,64.8万,4639,64.8万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
我和系统一起游斗罗,神恩昭雪 著,连载中,15.1万,37.8万,1562,37.8万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
斗战天尊,大自在 著,连载中,89.4万,277.4万,8388,277.4万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
末世：重生熊猫保护可爱小姐姐们,夜落繁星 著,连载中,22.6万,14.6万,2932,14.6万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
漫威：基因提取,邪无恨 著,完本,83.5万,1716.4万,10.9万,1716.4万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
王者荣耀：打游戏成世界首富,元宝天成 著,连载中,66.4万,258.2万,1.5万,258.2万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
从斗罗开始打穿万界,一一一一一一 著,连载中,5.2万,23.0万,1774,23.0万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
召唤之世子无双,神明皆有遗憾 著,连载中,12.0万,1.4万,314,1.4万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
游戏降临地球,万恶之缘 著,连载中,14.3万,6.1万,1728,6.1万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
永恒神殿,梦忆流年泪 著,连载中,53.8万,10.8万,705,10.8万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
大秦第一帝师,我会修监控 著,连载中,38.5万,141.0万,7845,141.0万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
震惊！群主是只兔子,二号狼外婆 著,连载中,34.8万,27.1万,1994,27.1万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
我的女友会修真,柠檬侠 著,连载中,8.1万,1.1万,221,1.1万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
我的星兽超级凶,疯七年 著,连载中,31.1万,8.9万,1331,8.9万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
从满级无敌开始,唯我独秀 著,连载中,45.7万,878.6万,3.2万,878.6万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
我在末世有间公寓,火种 著,完本,58.7万,159.7万,5619,159.7万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
书名,作者,是否完本,字数,总人气,签约,总银票,图片网址
直播真人秀之荒野独居,树荫微凉 著,连载中,25.3万,14.7万,2419,14.7万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
大明星纵横娱乐圈,晚吹风 著,连载中,33.0万,33.2万,2093,33.2万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
神级美食家,剑之名 著,连载中,161.2万,259.4万,1.7万,259.4万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
我的神豪身份被校花同桌曝光了,乘风匿笔 著,完本,23.8万,599.6万,1.9万,599.6万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
神话：我的龙族能无限进化,不是月耀 著,连载中,152.2万,4220.8万,23.9万,4220.8万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
最强兵王之王,水门绅士 著,完本,126.3万,1152.6万,1.2万,1152.6万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
火影之我是斑姐,九天星辰 著,连载中,8.8万,53.8万,1.1万,53.8万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
人在都市，开局认了个大佬姐姐,亿点点 著,连载中,6.5万,2.3万,1265,2.3万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
抗战：无敌从亮剑开始,良马过河1 著,连载中,53.3万,284.8万,6571,284.8万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
火影：这泥马是假火影,卷边 著,完本,34.1万,225.2万,2.0万,225.2万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
神奇宝贝：王者登录,肺鱼 著,完本,58.6万,2457.5万,56.9万,2457.5万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
山村的休闲生活,花生牛奶 著,连载中,61.6万,117.3万,4399,117.3万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
火影：开局签到震震果实,东鹏特饮 著,完本,21.5万,550.0万,1.7万,550.0万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
我在和平精英捡福娃,三尺轻疯 著,完本,114.2万,523.3万,2.1万,523.3万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
天武僵神,落鱼 著,连载中,13.3万,4.5万,1011,4.5万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
重生八零年代,别胡扯 著,连载中,38.7万,32.8万,1426,32.8万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
灵异：我家女鬼有点莽,夜不能昧 著,连载中,61.8万,192.1万,1.2万,192.1万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
火影：氪金就能变强,伍一三 著,完本,87.3万,606.8万,2.1万,606.8万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
火影之千手森罗,冰甜 著,连载中,15.1万,48.8万,5340,48.8万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
网游：我能奴役诸神,马上天 著,连载中,6.0万,3.0万,430,3.0万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
书名,作者,是否完本,字数,总人气,签约,总银票,图片网址
原来我才是主角,橙子甜 著,连载中,6.8万,1.2万,491,1.2万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
药王仙帝在都市,白菜地 著,连载中,32.3万,39.7万,2319,39.7万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
抢救大明朝,虎贲郎 著,连载中,15.2万,1.9万,445,1.9万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
都市之佣兵之王,bl秋冬 著,连载中,19.1万,2.6万,89,2.6万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
重生最强兵王,烟雨如雪 著,连载中,19.6万,7.7万,794,7.7万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
最强全才,紫气东来 著,完本,336.8万,817.7万,1.7万,817.7万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
一觉醒来有了老婆女儿,九黎 著,连载中,33.8万,78.8万,2164,78.8万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
火影忍者之最强叛忍,夜白 著,连载中,41.4万,389.9万,3.4万,389.9万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
葬仙,李家恶少 著,连载中,53.6万,4.4万,1692,4.4万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
都市之仙帝奶爸,离竹 著,连载中,380.0万,2830.1万,6.9万,2830.1万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
我能点化世间万物,猎炽 著,连载中,63.5万,303.9万,1.7万,303.9万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
重生璀璨人生,欢乐烟雨 著,连载中,24.0万,2.4万,191,2.4万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
斗罗之青莲斗罗,归问 著,连载中,13.0万,54.9万,5425,54.9万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
斗罗大陆之万界无敌系统,奥利给给 著,连载中,7.3万,53.2万,2153,53.2万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
从召唤恶魔开始无敌,竹鱼 著,连载中,147.2万,1816.2万,21.7万,1816.2万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
斗破苍穹之另类系统,辰归六道 著,连载中,9.0万,19.1万,1638,19.1万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
我只想低调的修仙,闪电侠 著,连载中,9.8万,1.2万,69,1.2万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
斩神,一骑绝尘 著,完本,115.7万,655.6万,8268,655.6万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
僵尸奶爸,随欲而行 著,连载中,6.5万,1.1万,100,1.1万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
斗罗大陆之千万年魂兽,玉米地里吃过亏 著,连载中,3.4万,34.0万,2123,34.0万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
书名,作者,是否完本,字数,总人气,签约,总银票,图片网址
我真的不想撩妹,喜欢喝可乐 著,连载中,29.4万,29.9万,2799,29.9万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
嘿，你看见我的精灵了吗？,落墨成书 著,连载中,26.0万,45.4万,9673,45.4万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
末世之机械帝国,苕薯 著,连载中,140.7万,277.2万,3.2万,277.2万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
绝地求生之爆头就变强,奋斗老九 著,完本,100.1万,1005.1万,4.8万,1005.1万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
我的师兄是学霸,媳妇的搓衣板 著,连载中,25.1万,10.3万,1742,10.3万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
我在王者荣耀捡身份卡,墨迹淡淡 著,连载中,37.8万,255.4万,2.2万,255.4万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
火影：起源,法则 著,连载中,9.5万,16.7万,1340,16.7万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
大隋霸业,秋风大叔 著,连载中,18.5万,13.3万,1078,13.3万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
超级戒指,王三石 著,连载中,22.5万,14.7万,772,14.7万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
神奇宝贝之逆天金手指,国产神钩 著,连载中,10.0万,20.5万,1724,20.5万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
神医下凡,我才是黑马 著,连载中,87.9万,448.8万,1.1万,448.8万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
师尊要带我称霸诸天,神之奇迹 著,连载中,67.4万,706.5万,4.3万,706.5万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
龙族，究极进化！,嘤嘤怪就是我 著,完本,80.8万,942.9万,4.4万,942.9万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
悠闲桃源,抱枕子 著,连载中,70.4万,30.6万,1570,30.6万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
械瞳,荀小哥 著,连载中,21.7万,3.0万,1016,3.0万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
无限进化，从末日病毒开始,八千春秋 著,连载中,13.3万,6.1万,827,6.1万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
我在末世捡属性,金鱼的心跳 著,完本,163.6万,1934.2万,8.3万,1934.2万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
大明手术刀,青云在眼前 著,连载中,26.2万,7.5万,1155,7.5万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
超级兵王赘婿,沙鹰 著,完本,123.3万,709.4万,3.1万,709.4万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
全体系统，起立叫爹,明天要努力了 著,连载中,27.6万,535.0万,2.4万,535.0万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
书名,作者,是否完本,字数,总人气,签约,总银票,图片网址
我在火影开网吧,最强咸鱼王 著,完本,62.6万,309.6万,2.1万,309.6万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
万界王座,七月火 著,完本,678.7万,576.0万,3659,576.0万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
网游：我召唤神奇宝贝刷任务,奈何笑飞扬 著,连载中,55.6万,858.4万,9.0万,858.4万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
僵尸大时代：开局飞僵躺在棺材中,食中天 著,连载中,8.4万,2.9万,1900,2.9万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
网游：开局一座核电站,大国重工 著,连载中,33.4万,647.9万,3.1万,647.9万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
开局挖到炎帝宝藏,孤得寞宁 著,完本,54.4万,1053.9万,10.9万,1053.9万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
末世融合师,御笔丹青 著,连载中,36.7万,206.9万,1.2万,206.9万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
花都最强狂少,真命小猪 著,完本,153.5万,1160.7万,6.4万,1160.7万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
明末之大国崛起,暮看云 著,完本,247.9万,689.4万,1.2万,689.4万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
灵气复苏：我有一个超级签到系统,梦觉尘 著,连载中,19.4万,40.6万,2712,40.6万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
开局从二哈开始吞噬进化,花都超品奶爸 著,连载中,45.6万,334.5万,1.5万,334.5万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
妖道至尊,我本纯洁 著,完本,421.7万,1347.7万,2.2万,1347.7万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
火影：开局一把无上大快刀！,夜不能昧 著,连载中,24.0万,297.9万,1.6万,297.9万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
绝地求生之无限爆率,清风九尺 著,连载中,61.2万,556.5万,2.1万,556.5万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
猫宠：我继承了唐王皇位,在下猫帝 著,连载中,11.6万,4.2万,711,4.2万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
大宋美食图鉴,纤夜 著,连载中,19.1万,10.5万,2096,10.5万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
极品骷髅,善解天意 著,完本,165.1万,335.3万,8808,335.3万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
修仙狂少在校园,爱吃土豆 著,连载中,42.1万,16.3万,590,16.3万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
求你们别吹牛了,青云巧 著,连载中,18.3万,40.6万,2838,40.6万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
不死魔帝,江湖百晓生 著,完本,294.3万,2684.9万,18.1万,2684.9万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
书名,作者,是否完本,字数,总人气,签约,总银票,图片网址
万古仙帝,逆月流光 著,完本,229.5万,308.2万,4023,308.2万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
都市至尊狂少,九五 著,完本,163.5万,1264.3万,4.1万,1264.3万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
洪荒:开局一条鳄鱼,梦远爱吃面条 著,连载中,43.5万,240.1万,1.0万,240.1万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
直播:校花家的网红熊猫,宅猫 著,连载中,17.8万,72.7万,4474,72.7万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
我是王者新英雄,大铁蛋 著,连载中,41.7万,330.0万,1.9万,330.0万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
兵王的奶爸生涯,绮香君 著,连载中,10.9万,1.8万,232,1.8万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
末世：穿越火线外挂系统,梦神迹 著,连载中,35.3万,328.7万,2.3万,328.7万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
怪兽：开局就养帝王基多拉,一只萌新虎 著,连载中,18.9万,33.7万,2725,33.7万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
摊牌了我知道所有剧情,老实人 著,连载中,10.7万,5.7万,751,5.7万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
王者荣耀之开局签到就变强,司马大人 著,连载中,55.4万,428.9万,1.3万,428.9万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
都市魔尊,若朴居士 著,连载中,13.1万,1.0万,278,1.0万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
我能吞噬万物天赋,南方有乔木 著,完本,70.5万,594.9万,2.3万,594.9万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
斗罗大陆之百级成神,忆鑫先生 著,连载中,4.8万,312.1万,2.5万,312.1万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
范剑：开局偷看仙女沐浴,卖笔的小女孩 著,连载中,9.1万,8.8万,1243,8.8万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
我在诸天万界抢功德,了不起的小人物 著,连载中,39.0万,82.1万,1866,82.1万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
香江1853,二两足矣 著,连载中,18.5万,16.5万,1919,16.5万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
大明圣皇,萧冰台 著,完本,179.2万,447.6万,7462,447.6万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
开滴滴成为顶级神豪,墨吉托 著,连载中,14.7万,6.6万,210,6.6万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
LOL：开局即巅峰,春日的熊 著,连载中,21.0万,28.5万,3446,28.5万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
末世之我的身体变异了,雨化甜 著,连载中,32.2万,33.7万,1817,33.7万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
书名,作者,是否完本,字数,总人气,签约,总银票,图片网址
回到三国当猛将,小小马甲1号 著,完本,128.6万,401.1万,4361,401.1万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
神奇宝贝：这个系统有点壕,枫叶残月 著,连载中,4.8万,18.6万,2154,18.6万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
盛世大明,朕闻上古 著,连载中,39.0万,36.7万,4930,36.7万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
开局变成一只老鼠,玄道门 著,连载中,31.9万,11.1万,1574,11.1万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
战国：开局一座城,陈何 著,连载中,10.1万,7.3万,654,7.3万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
我有七个小师姐,素言一斤 著,完本,27.0万,93.1万,1785,93.1万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
这里有本技能书,荒野旅人 著,连载中,6.2万,1.7万,468,1.7万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
神话之开局几亿个满级账号,林太虚 著,连载中,182.3万,1209.8万,3.3万,1209.8万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
网游：我有一座藏宝城,快放开老虚 著,完本,47.4万,50.6万,1402,50.6万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
万古金身,触龙神 著,完本,298.4万,642.5万,7341,642.5万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
网游：开局融合SSS李元霸,疯子第二十五号 著,完本,59.5万,344.2万,2.0万,344.2万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
诸天重生,漫漫天生 著,连载中,872.5万,1027.4万,3.0万,1027.4万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
摊牌了，我就是超级赛亚人之神,凌云TL 著,连载中,29.9万,131.1万,1.2万,131.1万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
我的恐怖屋无限升级,香辣鸡脆骨 著,完本,52.6万,619.9万,8.5万,619.9万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
奥特曼之反派神话,卑微至死 著,连载中,8.4万,9.3万,1981,9.3万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
开局在景阳冈当老虎,牛二代 著,连载中,24.6万,29.2万,1549,29.2万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
开局成了天算师,一条咸鱼a 著,完本,66.6万,470.3万,1.5万,470.3万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
我和同桌穿越了,立方白 著,连载中,11.0万,1.5万,323,1.5万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
最强掌门之我有十万年BUFF,银色武士装 著,连载中,284.1万,306.2万,9271,306.2万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
最强传功系统,模拟考试 著,连载中,75.3万,573.4万,1.6万,573.4万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
书名,作者,是否完本,字数,总人气,签约,总银票,图片网址
都市之至尊狂少,当仁不让 著,完本,151.3万,668.3万,2.5万,668.3万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
神级选择：我有无限神豪奖励,飞天小萝莉 著,连载中,8.1万,7.9万,828,7.9万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
我有一座诸天藏经阁,红尘渡 著,连载中,79.8万,169.7万,7756,169.7万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
系统，我不想成为完美的男人,运动的小丑 著,连载中,20.9万,10.1万,1373,10.1万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
三国第一狠帝,秋风大叔 著,连载中,6.5万,8245,112,8245,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
我的人生变成了游戏,万千繁星 著,连载中,3.1万,5921,1703,5921,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
海贼之万界系统,水煮牛肉 著,完本,27.1万,214.3万,1.1万,214.3万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
神宠大抽奖,快递小源子 著,连载中,19.0万,9.7万,685,9.7万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
游戏开局充值十亿,白衣墨卿 著,连载中,37.3万,196.8万,7554,196.8万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
斗罗之开局就和男女主当舍友,梵梦 著,连载中,6.4万,64.3万,8691,64.3万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
震惊！我成了天道意志！,冬季桂花糕 著,连载中,47.9万,438.6万,2.5万,438.6万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
我家的师妹爱搞事,东益木 著,连载中,43.6万,426.2万,1.9万,426.2万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
星战文明,李雪夜 著,完本,308.6万,409.2万,8869,409.2万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
我的世界：我能升级一切,炎炎大火 著,完本,48.1万,358.5万,2.4万,358.5万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
末世：基因密钥,冻裂的青蛙 著,连载中,9.6万,1.8万,494,1.8万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
重生之激昂青春,飞翔的鲫鱼 著,连载中,76.2万,26.7万,5513,26.7万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
神级复制大师,奔腾的二师兄 著,连载中,6.3万,6867,211,6867,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
我只想安静的直播,蔬菜会火 著,连载中,93.2万,830.1万,3.8万,830.1万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
斗罗之萧瑟的三生武魂,天君凌晨 著,连载中,4.7万,6.5万,424,6.5万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
网游神宠：我能无限复活升级,东家益木 著,连载中,20.6万,120.4万,5682,120.4万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
书名,作者,是否完本,字数,总人气,签约,总银票,图片网址
向往的生活：超级土地神,娱乐大圣 著,完本,49.7万,517.8万,2.5万,517.8万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
斗罗之超级无敌系统,一个路过的假面骑士 著,连载中,2.0万,2.1万,425,2.1万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
我，女装，从祸害同学开始！,第一大帅比 著,完本,20.2万,61.8万,6110,61.8万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
带着领主系统称霸异界,天下无魔 著,连载中,21.1万,6.8万,2278,6.8万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
流星武神,我爱流星雨 著,完本,709.7万,957.7万,2.1万,957.7万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
回到战国当村长,无语对白天 著,连载中,35.9万,26.7万,2603,26.7万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
斗罗之最强后宫系统,寒梦 著,连载中,1.7万,6.7万,1666,6.7万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
我是万界大反派,皇城土 著,连载中,27.6万,80.3万,4961,80.3万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
怪兽：开局签到骷髅岛金刚,千鸟城城主 著,连载中,4.3万,9407,159,9407,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
斗罗之开局成为唐三的姐姐,玖九在线蹦迪 著,连载中,1.7万,3.1万,952,3.1万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
女总裁的战神狂婿,日月星辰 著,连载中,47.3万,329.1万,1.5万,329.1万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
海贼王：雷雷果实,有抱负的土豆 著,连载中,41.2万,447.5万,4.4万,447.5万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
神宠：我能无限进化,葫芦弟弟 著,完本,55.8万,302.7万,1.2万,302.7万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
斗罗：开局四个愿望,往后余生请多指教 著,连载中,1.4万,1.6万,222,1.6万,https://media6.tadu.com/web_dubbo_static//assets/images/v300/coverBg.jpg
